narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P26_103_116,P26,P26_103,00:06:30.601,00:06:30.44,00:06:31.92,19522,19596,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_103_117,P26,P26_103,00:06:31.601,00:06:30.76,00:06:32.94,19538,19647,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P26_103_118,P26,P26_103,00:06:33.101,00:06:32.17,00:06:33.70,19608,19685,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_103_119,P26,P26_103,00:06:33.650,00:06:33.15,00:06:34.41,19657,19720,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_103_12,P26,P26_103,00:00:35.601,00:00:35.21,00:00:39.40,1760,1970,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P26_103_120,P26,P26_103,00:06:35.151,00:06:34.43,00:06:36.26,19721,19813,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_103_121,P26,P26_103,00:06:37.101,00:06:36.92,00:06:40.07,19846,20003,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P26_103_122,P26,P26_103,00:06:40.101,00:06:40.17,00:06:41.47,20008,20073,open washing up liquid,open,3,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_103_123,P26,P26_103,00:06:43.649,00:06:41.27,00:06:45.82,20063,20291,pour washing up liquid,pour,9,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_103_124,P26,P26_103,00:06:46.399,00:06:45.54,00:06:47.23,20277,20361,put down detergent,put-down,1,detergent,22,['detergent'],[22]
P26_103_125,P26,P26_103,00:06:49.601,00:06:48.60,00:06:51.58,20430,20579,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P26_103_126,P26,P26_103,00:06:52.101,00:06:51.68,00:07:02.98,20584,21149,lather baking tray,lather,2,tray:baking,35,['tray:baking'],[35]
P26_103_127,P26,P26_103,00:07:13.101,00:07:12.80,00:07:13.66,21640,21683,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P26_103_128,P26,P26_103,00:07:13.350,00:07:13.60,00:07:43.67,21680,23183,rinse baking tray,rinse,2,tray:baking,35,['tray:baking'],[35]
P26_103_129,P26,P26_103,00:07:46.601,00:07:45.58,00:07:49.21,23279,23460,put down baking tray,put-down,1,tray:baking,35,['tray:baking'],[35]
P26_103_13,P26,P26_103,00:00:39.375,00:00:39.50,00:00:42.41,1975,2120,pour washing up liquid,pour,9,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_103_130,P26,P26_103,00:07:53.101,00:07:52.72,00:07:54.63,23636,23731,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35]
P26_103_131,P26,P26_103,00:07:55.601,00:07:54.76,00:08:07.23,23738,24361,rinse baking tray,rinse,2,tray:baking,35,['tray:baking'],[35]
P26_103_132,P26,P26_103,00:08:07.101,00:08:07.33,00:08:08.25,24366,24412,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P26_103_133,P26,P26_103,00:08:08.900,00:08:08.14,00:08:21.85,24407,25092,lather baking tray,lather,2,tray:baking,35,['tray:baking'],[35]
P26_103_134,P26,P26_103,00:08:24.100,00:08:23.23,00:08:27.96,25161,25398,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P26_103_135,P26,P26_103,00:08:28.399,00:08:27.87,00:08:30.45,25393,25522,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P26_103_136,P26,P26_103,00:08:31.150,00:08:30.55,00:08:35.98,25527,25799,rinse baking tray,rinse,2,tray:baking,35,['tray:baking'],[35]
P26_103_137,P26,P26_103,00:09:00.402,00:08:59.94,00:09:00.64,26997,27032,turn off tap,turn-off,8,tap,0,['tap'],[0]
P26_103_138,P26,P26_103,00:09:04.396,00:09:01.46,00:09:09.75,27073,27487,put down baking tray,put-down,1,tray:baking,35,['tray:baking'],[35]
P26_103_139,P26,P26_103,00:09:10.601,00:09:09.81,00:09:11.84,27490,27592,close washing up liquid,close,4,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_103_14,P26,P26_103,00:00:42.873,00:00:42.32,00:00:43.74,2116,2187,put down detergent,put-down,1,detergent,22,['detergent'],[22]
P26_103_140,P26,P26_103,00:09:11.399,00:09:11.76,00:09:12.79,27588,27639,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_103_141,P26,P26_103,00:09:12.902,00:09:12.89,00:09:13.66,27644,27683,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_103_142,P26,P26_103,00:09:13.600,00:09:13.75,00:09:14.48,27687,27724,put down detergent,put-down,1,detergent,22,['detergent'],[22]
P26_103_143,P26,P26_103,00:09:15.101,00:09:14.56,00:09:16.04,27727,27802,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P26_103_144,P26,P26_103,00:09:16.601,00:09:16.09,00:09:17.58,27804,27879,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_103_145,P26,P26_103,00:09:18.402,00:09:17.44,00:09:19.58,27872,27979,turn on tap,turn-on,6,tap,0,['tap'],[0]
P26_103_146,P26,P26_103,00:09:18.403,00:09:18.86,00:09:22.02,27943,28101,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P26_103_147,P26,P26_103,00:09:19.601,00:09:19.33,00:09:21.88,27966,28094,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P26_103_148,P26,P26_103,00:09:22.100,00:09:21.78,00:09:29.70,28089,28485,clean sink,clean,2,sink,63,['sink'],[63]
P26_103_149,P26,P26_103,00:09:29.899,00:09:29.72,00:09:32.19,28486,28609,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P26_103_15,P26,P26_103,00:00:44.850,00:00:44.39,00:00:45.19,2219,2259,pick up plate,pick-up,0,plate,2,['plate'],[2]
P26_103_150,P26,P26_103,00:09:33.350,00:09:32.78,00:09:33.74,28639,28687,pick up garbage,pick-up,0,garbage,54,['garbage'],[54]
P26_103_151,P26,P26_103,00:09:34.150,00:09:33.84,00:09:35.63,28692,28781,pick up garbage,pick-up,0,garbage,54,['garbage'],[54]
P26_103_152,P26,P26_103,00:09:36.351,00:09:36.10,00:09:36.70,28805,28835,turn off tap,turn-off,8,tap,0,['tap'],[0]
P26_103_153,P26,P26_103,00:09:38.101,00:09:37.57,00:09:38.96,28878,28948,throw garbage,throw,13,garbage,54,['garbage'],[54]
P26_103_154,P26,P26_103,00:09:41.101,00:09:38.63,00:09:41.98,28931,29099,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P26_103_155,P26,P26_103,00:09:42.901,00:09:42.04,00:09:52.32,29102,29616,dry hands,dry,14,hand,11,['hand'],[11]
P26_103_156,P26,P26_103,00:09:54.350,00:09:52.42,00:09:57.09,29620,29854,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P26_103_16,P26,P26_103,00:00:45.126,00:00:45.14,00:00:46.10,2257,2305,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P26_103_17,P26,P26_103,00:00:46.374,00:00:46.14,00:01:00.07,2307,3003,wash plate,wash,2,plate,2,['plate'],[2]
P26_103_18,P26,P26_103,00:01:04.117,00:01:04.46,00:01:09.15,3222,3457,rinse plate,rinse,2,plate,2,['plate'],[2]
P26_103_19,P26,P26_103,00:01:09.117,00:01:08.99,00:01:09.73,3449,3486,adjust tap,adjust,17,tap,0,['tap'],[0]
P26_103_2,P26,P26_103,00:00:04.857,00:00:04.21,00:00:07.22,210,361,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_103_20,P26,P26_103,00:01:13.617,00:01:13.43,00:01:14.12,3671,3706,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P26_103_21,P26,P26_103,00:01:14.616,00:01:14.18,00:01:19.48,3709,3974,lather plate,lather,2,plate,2,['plate'],[2]
P26_103_22,P26,P26_103,00:01:19.617,00:01:19.49,00:01:24.74,3974,4237,rinse plate,rinse,2,plate,2,['plate'],[2]
P26_103_23,P26,P26_103,00:01:35.365,00:01:34.97,00:01:39.31,4748,4965,put down plate,put-down,1,plate,2,['plate'],[2]
P26_103_24,P26,P26_103,00:01:40.114,00:01:40.08,00:01:42.40,5004,5120,put down plate,put-down,1,plate,2,['plate'],[2]
P26_103_25,P26,P26_103,00:01:42.864,00:01:42.66,00:01:43.43,5133,5171,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_103_26,P26,P26_103,00:01:43.864,00:01:43.78,00:01:44.62,5189,5231,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_103_27,P26,P26_103,00:01:45.614,00:01:44.97,00:01:46.68,5248,5334,put down plate,put-down,1,plate,2,['plate'],[2]
P26_103_28,P26,P26_103,00:01:48.616,00:01:48.21,00:01:49.67,5410,5483,pick up plate,pick-up,0,plate,2,['plate'],[2]
P26_103_29,P26,P26_103,00:01:49.614,00:01:49.61,00:01:50.97,5480,5548,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P26_103_3,P26,P26_103,00:00:07.357,00:00:07.17,00:00:08.77,358,438,put down detergent,put-down,1,detergent,22,['detergent'],[22]
P26_103_30,P26,P26_103,00:01:51.364,00:01:51.31,00:01:57.72,5565,5886,lather plate,lather,2,plate,2,['plate'],[2]
P26_103_31,P26,P26_103,00:01:58.100,00:01:57.52,00:02:03.66,5876,6183,rinse plate,rinse,2,plate,2,['plate'],[2]
P26_103_32,P26,P26_103,00:02:03.362,00:02:03.28,00:02:03.92,6164,6196,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P26_103_33,P26,P26_103,00:02:03.863,00:02:03.76,00:02:08.24,6188,6412,lather plate,lather,2,plate,2,['plate'],[2]
P26_103_34,P26,P26_103,00:02:08.362,00:02:08.03,00:02:18.94,6401,6947,rinse plate,rinse,2,plate,2,['plate'],[2]
P26_103_35,P26,P26_103,00:02:20.612,00:02:18.68,00:02:22.47,6934,7123,put down plate,put-down,1,plate,2,['plate'],[2]
P26_103_36,P26,P26_103,00:02:24.613,00:02:24.09,00:02:26.57,7204,7328,pick up plate,pick-up,0,plate,2,['plate'],[2]
P26_103_37,P26,P26_103,00:02:26.362,00:02:25.75,00:02:32.79,7287,7639,rinse plate,rinse,2,plate,2,['plate'],[2]
P26_103_38,P26,P26_103,00:02:32.861,00:02:32.84,00:02:33.30,7642,7665,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P26_103_39,P26,P26_103,00:02:33.361,00:02:33.32,00:02:44.14,7666,8207,lather plate,lather,2,plate,2,['plate'],[2]
P26_103_4,P26,P26_103,00:00:09.359,00:00:09.77,00:00:12.51,488,625,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P26_103_40,P26,P26_103,00:02:44.612,00:02:44.04,00:02:48.20,8202,8410,rinse plate,rinse,2,plate,2,['plate'],[2]
P26_103_41,P26,P26_103,00:02:48.101,00:02:48.20,00:02:48.91,8410,8445,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P26_103_42,P26,P26_103,00:02:48.609,00:02:49.01,00:02:55.55,8450,8777,lather plate,lather,2,plate,2,['plate'],[2]
P26_103_43,P26,P26_103,00:02:55.608,00:02:55.39,00:02:55.80,8769,8790,rinse plate,rinse,2,plate,2,['plate'],[2]
P26_103_44,P26,P26_103,00:02:56.108,00:02:55.91,00:02:56.19,8795,8809,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P26_103_45,P26,P26_103,00:03:04.857,00:03:02.76,00:03:08.72,9138,9436,put down plate,put-down,1,plate,2,['plate'],[2]
P26_103_46,P26,P26_103,00:03:09.108,00:03:07.07,00:03:09.75,9353,9487,move washing up liquid,move,11,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_103_47,P26,P26_103,00:03:10.357,00:03:08.00,00:03:10.73,9400,9536,pick up glass,pick-up,0,glass,10,['glass'],[10]
P26_103_48,P26,P26_103,00:03:10.606,00:03:10.60,00:03:12.60,9530,9630,rinse glass,rinse,2,glass,10,['glass'],[10]
P26_103_49,P26,P26_103,00:03:11.864,00:03:11.34,00:03:12.59,9567,9629,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P26_103_5,P26,P26_103,00:00:15.357,00:00:15.55,00:00:18.55,777,927,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_103_50,P26,P26_103,00:03:12.607,00:03:12.54,00:03:20.65,9627,10032,lather glass,lather,2,glass,10,['glass'],[10]
P26_103_51,P26,P26_103,00:03:20.612,00:03:20.64,00:03:29.98,10032,10499,rinse glass,rinse,2,glass,10,['glass'],[10]
P26_103_52,P26,P26_103,00:03:29.862,00:03:29.61,00:03:30.55,10480,10527,put down glass,put-down,1,glass,10,['glass'],[10]
P26_103_53,P26,P26_103,00:03:31.112,00:03:30.98,00:03:31.91,10549,10595,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_103_54,P26,P26_103,00:03:32.861,00:03:31.98,00:03:35.60,10599,10780,pour washing up liquid,pour,9,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_103_55,P26,P26_103,00:03:35.862,00:03:35.38,00:03:36.68,10769,10834,put down detergent,put-down,1,detergent,22,['detergent'],[22]
P26_103_56,P26,P26_103,00:03:37.111,00:03:37.04,00:03:37.60,10852,10880,pick up glass,pick-up,0,glass,10,['glass'],[10]
P26_103_57,P26,P26_103,00:03:37.859,00:03:37.39,00:03:39.06,10869,10953,rinse glass,rinse,2,glass,10,['glass'],[10]
P26_103_58,P26,P26_103,00:03:39.111,00:03:39.14,00:03:44.58,10957,11229,lather glass,lather,2,glass,10,['glass'],[10]
P26_103_59,P26,P26_103,00:03:44.360,00:03:44.47,00:03:54.15,11223,11707,rinse glass,rinse,2,glass,10,['glass'],[10]
P26_103_6,P26,P26_103,00:00:20.359,00:00:20.62,00:00:22.04,1031,1102,turn on tap,turn-on,6,tap,0,['tap'],[0]
P26_103_60,P26,P26_103,00:03:54.603,00:03:53.98,00:03:55.61,11699,11780,put down glass,put-down,1,glass,10,['glass'],[10]
P26_103_61,P26,P26_103,00:03:55.609,00:03:55.42,00:03:56.47,11771,11823,pick up glass,pick-up,0,glass,10,['glass'],[10]
P26_103_62,P26,P26_103,00:03:56.359,00:03:56.57,00:03:57.99,11828,11899,rinse glass,rinse,2,glass,10,['glass'],[10]
P26_103_63,P26,P26_103,00:03:58.109,00:03:58.04,00:04:04.94,11902,12247,lather glass,lather,2,glass,10,['glass'],[10]
P26_103_64,P26,P26_103,00:04:04.857,00:04:04.94,00:04:16.18,12247,12809,rinse glass,rinse,2,glass,10,['glass'],[10]
P26_103_65,P26,P26_103,00:04:16.610,00:04:16.17,00:04:17.65,12808,12882,put down glass,put-down,1,glass,10,['glass'],[10]
P26_103_66,P26,P26_103,00:04:17.608,00:04:17.55,00:04:19.25,12877,12962,pick up knife,pick-up,0,knife,4,['knife'],[4]
P26_103_67,P26,P26_103,00:04:18.607,00:04:18.21,00:04:19.22,12910,12961,rinse knife,rinse,2,knife,4,['knife'],[4]
P26_103_68,P26,P26_103,00:04:19.360,00:04:19.26,00:04:22.51,12963,13125,lather knife,lather,2,knife,4,['knife'],[4]
P26_103_69,P26,P26_103,00:04:22.856,00:04:22.40,00:04:25.77,13119,13288,rinse knife,rinse,2,knife,4,['knife'],[4]
P26_103_7,P26,P26_103,00:00:25.106,00:00:24.94,00:00:25.99,1247,1299,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_103_70,P26,P26_103,00:04:25.860,00:04:25.83,00:04:27.16,13291,13358,put down knife,put-down,1,knife,4,['knife'],[4]
P26_103_71,P26,P26_103,00:04:27.104,00:04:27.16,00:04:27.85,13358,13392,take fork,take,0,fork,14,['fork'],[14]
P26_103_72,P26,P26_103,00:04:27.859,00:04:27.86,00:04:28.73,13393,13436,rinse fork,rinse,2,fork,14,['fork'],[14]
P26_103_73,P26,P26_103,00:04:28.609,00:04:28.73,00:04:36.37,13436,13818,lather fork,lather,2,fork,14,['fork'],[14]
P26_103_74,P26,P26_103,00:04:36.601,00:04:36.52,00:04:42.91,13826,14145,rinse fork,rinse,2,fork,14,['fork'],[14]
P26_103_75,P26,P26_103,00:04:43.359,00:04:43.59,00:04:44.93,14179,14246,pick up knife,pick-up,0,knife,4,['knife'],[4]
P26_103_76,P26,P26_103,00:04:45.106,00:04:45.00,00:04:46.22,14250,14311,rinse knife,rinse,2,knife,4,['knife'],[4]
P26_103_77,P26,P26_103,00:04:46.107,00:04:45.38,00:04:49.25,14269,14462,lather knife,lather,2,knife,4,['knife'],[4]
P26_103_78,P26,P26_103,00:04:49.858,00:04:49.35,00:04:52.35,14467,14617,rinse knife,rinse,2,knife,4,['knife'],[4]
P26_103_79,P26,P26_103,00:04:52.858,00:04:52.41,00:04:53.24,14620,14662,put down knife,put-down,1,knife,4,['knife'],[4]
P26_103_8,P26,P26_103,00:00:27.350,00:00:26.55,00:00:29.79,1327,1489,pick up plate,pick-up,0,plate,2,['plate'],[2]
P26_103_80,P26,P26_103,00:04:53.857,00:04:54.01,00:04:54.71,14700,14735,pick up knife,pick-up,0,knife,4,['knife'],[4]
P26_103_81,P26,P26_103,00:04:54.359,00:04:54.54,00:04:55.73,14727,14786,rinse knife,rinse,2,knife,4,['knife'],[4]
P26_103_82,P26,P26_103,00:04:55.858,00:04:56.00,00:04:59.25,14800,14962,lather knife,lather,2,knife,4,['knife'],[4]
P26_103_83,P26,P26_103,00:04:59.359,00:04:59.35,00:05:02.36,14967,15118,rinse knife,rinse,2,knife,4,['knife'],[4]
P26_103_84,P26,P26_103,00:05:02.358,00:05:02.46,00:05:03.03,15122,15151,put down knife,put-down,1,knife,4,['knife'],[4]
P26_103_85,P26,P26_103,00:05:03.357,00:05:03.54,00:05:04.80,15177,15240,take fork,take,0,fork,14,['fork'],[14]
P26_103_86,P26,P26_103,00:05:03.850,00:05:04.90,00:05:11.19,15244,15559,rinse fork,rinse,2,fork,14,['fork'],[14]
P26_103_87,P26,P26_103,00:05:04.601,00:05:04.74,00:05:10.50,15237,15525,lather fork,lather,2,fork,14,['fork'],[14]
P26_103_88,P26,P26_103,00:05:10.616,00:05:10.60,00:05:14.98,15530,15749,rinse fork,rinse,2,fork,14,['fork'],[14]
P26_103_89,P26,P26_103,00:05:14.865,00:05:14.99,00:05:15.72,15749,15786,put down fork,put-down,1,fork,14,['fork'],[14]
P26_103_9,P26,P26_103,00:00:30.624,00:00:30.45,00:00:32.66,1522,1632,rinse plate,rinse,2,plate,2,['plate'],[2]
P26_103_90,P26,P26_103,00:05:17.358,00:05:16.89,00:05:18.71,15844,15935,rinse fork,rinse,2,fork,14,['fork'],[14]
P26_103_91,P26,P26_103,00:05:19.107,00:05:19.19,00:05:23.91,15959,16195,lather fork,lather,2,fork,14,['fork'],[14]
P26_103_92,P26,P26_103,00:05:25.357,00:05:24.01,00:05:29.70,16200,16485,rinse fork,rinse,2,fork,14,['fork'],[14]
P26_103_93,P26,P26_103,00:05:29.857,00:05:29.78,00:05:30.75,16489,16537,put down fork,put-down,1,fork,14,['fork'],[14]
P26_103_94,P26,P26_103,00:05:31.359,00:05:30.85,00:05:39.89,16542,16994,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P26_103_95,P26,P26_103,00:05:40.607,00:05:40.42,00:05:42.22,17021,17111,clean sink,clean,2,sink,63,['sink'],[63]
P26_103_96,P26,P26_103,00:05:42.357,00:05:47.58,00:05:50.42,17379,17521,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P26_103_97,P26,P26_103,00:05:44.107,00:05:43.94,00:05:46.91,17197,17345,clean sink,clean,2,sink,63,['sink'],[63]
P26_103_98,P26,P26_103,00:05:46.859,00:05:47.20,00:05:52.82,17360,17641,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P26_103_99,P26,P26_103,00:05:53.601,00:05:53.76,00:05:54.23,17688,17711,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P26_104_0,P26,P26_104,00:00:03.111,00:00:01.00,00:00:04.66,50,233,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35]
P26_104_1,P26,P26_104,00:00:05.609,00:00:05.20,00:00:07.00,260,350,put down baking tray,put-down,1,tray:baking,35,['tray:baking'],[35]
P26_104_10,P26,P26_104,00:00:32.151,00:00:31.97,00:00:33.08,1598,1654,put down pizza,put-down,1,pizza,91,['pizza'],[91]
P26_104_100,P26,P26_104,00:07:49.149,00:07:49.07,00:07:50.62,23453,23531,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P26_104_101,P26,P26_104,00:07:50.101,00:07:49.66,00:07:56.90,23483,23845,dry hands,dry,14,hand,11,['hand'],[11]
P26_104_102,P26,P26_104,00:07:57.101,00:07:57.20,00:08:00.65,23860,24032,open oven,open,3,oven,46,['oven'],[46]
P26_104_103,P26,P26_104,00:08:01.101,00:08:01.24,00:08:03.65,24062,24182,take oven rack,take,0,rack:oven,110,['rack:oven'],[110]
P26_104_104,P26,P26_104,00:08:04.850,00:08:03.55,00:08:10.30,24177,24515,put oven rack,put,1,rack:oven,110,['rack:oven'],[110]
P26_104_105,P26,P26_104,00:08:10.601,00:08:10.71,00:08:11.87,24535,24593,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P26_104_106,P26,P26_104,00:08:13.101,00:08:13.37,00:08:16.13,24668,24806,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35]
P26_104_107,P26,P26_104,00:08:16.601,00:08:15.85,00:08:19.20,24792,24960,put oven rack,put,1,rack:oven,110,['rack:oven'],[110]
P26_104_108,P26,P26_104,00:08:20.601,00:08:20.45,00:08:21.93,25022,25096,pick up baking tray,pick-up,0,tray:baking,35,['tray:baking'],[35]
P26_104_109,P26,P26_104,00:08:23.902,00:08:23.43,00:08:26.91,25171,25345,put oven rack,put,1,rack:oven,110,['rack:oven'],[110]
P26_104_11,P26,P26_104,00:00:33.399,00:00:33.39,00:00:34.00,1669,1700,pick up paper,pick-up,0,paper,49,['paper'],[49]
P26_104_110,P26,P26_104,00:08:27.899,00:08:27.01,00:08:29.71,25350,25485,close oven,close,4,oven,46,['oven'],[46]
P26_104_111,P26,P26_104,00:08:34.899,00:08:32.00,00:08:35.53,25600,25776,pick up tray,pick-up,0,tray,35,['tray'],[35]
P26_104_112,P26,P26_104,00:08:36.150,00:08:34.46,00:08:37.33,25723,25866,put down tray,put-down,1,tray,35,['tray'],[35]
P26_104_113,P26,P26_104,00:08:38.601,00:08:36.94,00:08:41.30,25847,26064,pick up towel,pick-up,0,towel,52,['towel'],[52]
P26_104_114,P26,P26_104,00:08:41.902,00:08:41.40,00:08:44.50,26070,26225,fold towel,fold,28,towel,52,['towel'],[52]
P26_104_115,P26,P26_104,00:08:46.600,00:08:45.78,00:08:46.97,26289,26348,put down tea towel,put-down,1,towel:tea,52,['towel:tea'],[52]
P26_104_116,P26,P26_104,00:08:47.402,00:08:47.88,00:08:48.90,26394,26445,open drawer,open,3,drawer,8,['drawer'],[8]
P26_104_117,P26,P26_104,00:08:48.649,00:08:49.12,00:08:50.17,26456,26508,pick up towel,pick-up,0,towel,52,['towel'],[52]
P26_104_118,P26,P26_104,00:08:49.600,00:08:49.60,00:08:50.41,26480,26520,close drawer,close,4,drawer,8,['drawer'],[8]
P26_104_119,P26,P26_104,00:08:52.601,00:08:50.19,00:09:12.45,26509,27622,put down table cloth,put-down,1,cloth:table,17,['cloth:table'],[17]
P26_104_12,P26,P26_104,00:00:37.650,00:00:37.60,00:00:39.23,1880,1961,turn on oven,turn-on,6,oven,46,['oven'],[46]
P26_104_120,P26,P26_104,00:09:13.351,00:09:13.59,00:09:14.67,27679,27733,pick up plate,pick-up,0,plate,2,['plate'],[2]
P26_104_121,P26,P26_104,00:09:15.601,00:09:15.39,00:09:16.90,27769,27845,put down plate,put-down,1,plate,2,['plate'],[2]
P26_104_122,P26,P26_104,00:09:19.101,00:09:16.41,00:09:19.69,27820,27984,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_104_123,P26,P26_104,00:09:19.871,00:09:19.78,00:09:20.78,27989,28039,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_104_124,P26,P26_104,00:09:28.402,00:09:28.73,00:09:29.73,28436,28486,put down plate,put-down,1,plate,2,['plate'],[2]
P26_104_125,P26,P26_104,00:09:29.101,00:09:30.11,00:09:30.76,28505,28538,put down plate,put-down,1,plate,2,['plate'],[2]
P26_104_126,P26,P26_104,00:09:33.100,00:09:29.65,00:09:33.60,28482,28680,open drawer,open,3,drawer,8,['drawer'],[8]
P26_104_127,P26,P26_104,00:09:33.900,00:09:33.79,00:09:35.68,28689,28783,pick up knives,pick-up,0,knife,4,['knife'],[4]
P26_104_128,P26,P26_104,00:09:34.601,00:09:35.79,00:09:36.51,28789,28825,pick up forks,pick-up,0,fork,14,['fork'],[14]
P26_104_129,P26,P26_104,00:09:37.601,00:09:36.41,00:09:38.07,28820,28903,put down fork,put-down,1,fork,14,['fork'],[14]
P26_104_13,P26,P26_104,00:00:41.101,00:00:39.88,00:00:43.24,1994,2162,pick up pizza,pick-up,0,pizza,91,['pizza'],[91]
P26_104_130,P26,P26_104,00:09:39.399,00:09:38.08,00:09:39.78,28904,28989,put down knife,put-down,1,knife,4,['knife'],[4]
P26_104_131,P26,P26_104,00:09:40.601,00:09:39.58,00:09:40.21,28979,29010,put down fork,put-down,1,fork,14,['fork'],[14]
P26_104_132,P26,P26_104,00:09:41.850,00:09:39.86,00:09:40.92,28993,29045,put down knife,put-down,1,knife,4,['knife'],[4]
P26_104_133,P26,P26_104,00:09:47.601,00:09:47.33,00:09:48.06,29366,29402,put down glass,put-down,1,glass,10,['glass'],[10]
P26_104_134,P26,P26_104,00:09:48.149,00:09:48.16,00:09:49.98,29408,29499,put down glass,put-down,1,glass,10,['glass'],[10]
P26_104_135,P26,P26_104,00:09:51.850,00:09:51.72,00:09:52.94,29586,29647,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_104_136,P26,P26_104,00:09:57.899,00:09:58.11,00:09:59.24,29905,29962,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P26_104_137,P26,P26_104,00:09:58.600,00:09:59.62,00:10:00.14,29981,30007,pick up napkins,pick-up,0,napkin,88,['napkin'],[88]
P26_104_138,P26,P26_104,00:09:59.601,00:10:00.24,00:10:00.77,30012,30038,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P26_104_139,P26,P26_104,00:10:01.600,00:10:01.41,00:10:02.36,30070,30118,put down napkins,put-down,1,napkin,88,['napkin'],[88]
P26_104_14,P26,P26_104,00:00:43.601,00:00:43.34,00:00:56.04,2167,2802,cut paper,cut,7,paper,49,['paper'],[49]
P26_104_140,P26,P26_104,00:10:05.100,00:10:05.10,00:10:06.20,30255,30310,open fridge,open,3,fridge,12,['fridge'],[12]
P26_104_141,P26,P26_104,00:10:07.101,00:10:06.85,00:10:09.39,30342,30469,pick up water bottle,pick-up,0,bottle:water,15,['bottle:water'],[15]
P26_104_142,P26,P26_104,00:10:12.101,00:10:10.73,00:10:12.76,30536,30638,put down bottle,put-down,1,bottle,15,['bottle'],[15]
P26_104_143,P26,P26_104,00:10:16.350,00:10:15.50,00:10:17.26,30775,30863,open fridge,open,3,fridge,12,['fridge'],[12]
P26_104_144,P26,P26_104,00:10:22.897,00:10:22.83,00:10:23.95,31141,31197,close fridge,close,4,fridge,12,['fridge'],[12]
P26_104_145,P26,P26_104,00:10:25.399,00:10:24.59,00:10:26.11,31229,31305,put down can,put-down,1,can,61,['can'],[61]
